currency,entity id,currencyLabel_en,function name,abstract line,eng concrete line,eng lexicon line
http://www.wikidata.org/entity/Q199462,Q199462,Egyptian pound,Q199462_Egyptian_pound,Q199462_Egyptian_pound : Currency ;,Q199462_Egyptian_pound = mkNP Egyptian_pound_N ;,"Egyptian_pound_N : N = mkN ""Egyptian pound"" ;"
http://www.wikidata.org/entity/Q8192962,Q8192962,Eiraku Tsūhō,Q8192962_Eiraku_Tsuho,Q8192962_Eiraku_Tsuho : Currency ;,Q8192962_Eiraku_Tsuho = mkNP Eiraku_Tsuho_N ;,"Eiraku_Tsuho_N : N = mkN ""Eiraku Tsūhō"" ;"
http://www.wikidata.org/entity/Q4916,Q4916,Euro,Q4916_Euro,Q4916_Euro : Currency ;,Q4916_Euro = mkNP Euro_N ;,"Euro_N : N = mkN ""Euro"" ;"
http://www.wikidata.org/entity/Q191068,Q191068,Faroese króna,Q191068_Faroese_krona,Q191068_Faroese_krona : Currency ;,Q191068_Faroese_krona = mkNP Faroese_krona_N ;,"Faroese_krona_N : N = mkN ""Faroese króna"" ;"
http://www.wikidata.org/entity/Q4592,Q4592,Fijian dollar,Q4592_Fijian_dollar,Q4592_Fijian_dollar : Currency ;,Q4592_Fijian_dollar = mkNP Fijian_dollar_N ;,"Fijian_dollar_N : N = mkN ""Fijian dollar"" ;"
http://www.wikidata.org/entity/Q184172,Q184172,French franc,Q184172_French_franc,Q184172_French_franc : Currency ;,Q184172_French_franc = mkNP French_franc_N ;,"French_franc_N : N = mkN ""French franc"" ;"
http://www.wikidata.org/entity/Q4608,Q4608,Georgian lari,Q4608_Georgian_lari,Q4608_Georgian_lari : Currency ;,Q4608_Georgian_lari = mkNP Georgian_lari_N ;,"Georgian_lari_N : N = mkN ""Georgian lari"" ;"
http://www.wikidata.org/entity/Q183530,Q183530,Ghana cedi,Q183530_Ghana_cedi,Q183530_Ghana_cedi : Currency ;,Q183530_Ghana_cedi = mkNP Ghana_cedi_N ;,"Ghana_cedi_N : N = mkN ""Ghana cedi"" ;"
http://www.wikidata.org/entity/Q41429,Q41429,Gibraltar pound,Q41429_Gibraltar_pound,Q41429_Gibraltar_pound : Currency ;,Q41429_Gibraltar_pound = mkNP Gibraltar_pound_N ;,"Gibraltar_pound_N : N = mkN ""Gibraltar pound"" ;"
http://www.wikidata.org/entity/Q213311,Q213311,Guinean franc,Q213311_Guinean_franc,Q213311_Guinean_franc : Currency ;,Q213311_Guinean_franc = mkNP Guinean_franc_N ;,"Guinean_franc_N : N = mkN ""Guinean franc"" ;"
http://www.wikidata.org/entity/Q213005,Q213005,Guyanese dollar,Q213005_Guyanese_dollar,Q213005_Guyanese_dollar : Currency ;,Q213005_Guyanese_dollar = mkNP Guyanese_dollar_N ;,"Guyanese_dollar_N : N = mkN ""Guyanese dollar"" ;"
http://www.wikidata.org/entity/Q4719,Q4719,Honduran lempira,Q4719_Honduran_lempira,Q4719_Honduran_lempira : Currency ;,Q4719_Honduran_lempira = mkNP Honduran_lempira_N ;,"Honduran_lempira_N : N = mkN ""Honduran lempira"" ;"
http://www.wikidata.org/entity/Q131473,Q131473,Icelandic króna,Q131473_Icelandic_krona,Q131473_Icelandic_krona : Currency ;,Q131473_Icelandic_krona = mkNP Icelandic_krona_N ;,"Icelandic_krona_N : N = mkN ""Icelandic króna"" ;"
http://www.wikidata.org/entity/Q80524,Q80524,Indian rupee,Q80524_Indian_rupee,Q80524_Indian_rupee : Currency ;,Q80524_Indian_rupee = mkNP Indian_rupee_N ;,"Indian_rupee_N : N = mkN ""Indian rupee"" ;"
http://www.wikidata.org/entity/Q188608,Q188608,Iranian rial,Q188608_Iranian_rial,Q188608_Iranian_rial : Currency ;,Q188608_Iranian_rial = mkNP Iranian_rial_N ;,"Iranian_rial_N : N = mkN ""Iranian rial"" ;"
http://www.wikidata.org/entity/Q193094,Q193094,Iraqi dinar,Q193094_Iraqi_dinar,Q193094_Iraqi_dinar : Currency ;,Q193094_Iraqi_dinar = mkNP Iraqi_dinar_N ;,"Iraqi_dinar_N : N = mkN ""Iraqi dinar"" ;"
http://www.wikidata.org/entity/Q209792,Q209792,Jamaican dollar,Q209792_Jamaican_dollar,Q209792_Jamaican_dollar : Currency ;,Q209792_Jamaican_dollar = mkNP Jamaican_dollar_N ;,"Jamaican_dollar_N : N = mkN ""Jamaican dollar"" ;"
http://www.wikidata.org/entity/Q203722,Q203722,Jordanian dinar,Q203722_Jordanian_dinar,Q203722_Jordanian_dinar : Currency ;,Q203722_Jordanian_dinar = mkNP Jordanian_dinar_N ;,"Jordanian_dinar_N : N = mkN ""Jordanian dinar"" ;"
http://www.wikidata.org/entity/Q173751,Q173751,Kazakhstani tenge,Q173751_Kazakhstani_tenge,Q173751_Kazakhstani_tenge : Currency ;,Q173751_Kazakhstani_tenge = mkNP Kazakhstani_tenge_N ;,"Kazakhstani_tenge_N : N = mkN ""Kazakhstani tenge"" ;"
http://www.wikidata.org/entity/Q202882,Q202882,Kenyan shilling,Q202882_Kenyan_shilling,Q202882_Kenyan_shilling : Currency ;,Q202882_Kenyan_shilling = mkNP Kenyan_shilling_N ;,"Kenyan_shilling_N : N = mkN ""Kenyan shilling"" ;"
http://www.wikidata.org/entity/Q19953495,Q19953495,Kin'en Yohō,Q19953495_Kinen_Yoho,Q19953495_Kinen_Yoho : Currency ;,Q19953495_Kinen_Yoho = mkNP Kinen_Yoho_N ;,"Kinen_Yoho_N : N = mkN ""Kin'en Yohō"" ;"
http://www.wikidata.org/entity/Q1049963,Q1049963,Kiribati dollar,Q1049963_Kiribati_dollar,Q1049963_Kiribati_dollar : Currency ;,Q1049963_Kiribati_dollar = mkNP Kiribati_dollar_N ;,"Kiribati_dollar_N : N = mkN ""Kiribati dollar"" ;"
http://www.wikidata.org/entity/Q3867091,Q3867091,Korean mun,Q3867091_Korean_mun,Q3867091_Korean_mun : Currency ;,Q3867091_Korean_mun = mkNP Korean_mun_N ;,"Korean_mun_N : N = mkN ""Korean mun"" ;"
http://www.wikidata.org/entity/Q193098,Q193098,Kuwaiti dinar,Q193098_Kuwaiti_dinar,Q193098_Kuwaiti_dinar : Currency ;,Q193098_Kuwaiti_dinar = mkNP Kuwaiti_dinar_N ;,"Kuwaiti_dinar_N : N = mkN ""Kuwaiti dinar"" ;"
http://www.wikidata.org/entity/Q35881,Q35881,Kyrgyz som,Q35881_Kyrgyz_som,Q35881_Kyrgyz_som : Currency ;,Q35881_Kyrgyz_som = mkNP Kyrgyz_som_N ;,"Kyrgyz_som_N : N = mkN ""Kyrgyz som"" ;"
http://www.wikidata.org/entity/Q200055,Q200055,Lao kip,Q200055_Lao_kip,Q200055_Lao_kip : Currency ;,Q200055_Lao_kip = mkNP Lao_kip_N ;,"Lao_kip_N : N = mkN ""Lao kip"" ;"
http://www.wikidata.org/entity/Q201880,Q201880,Lebanese pound,Q201880_Lebanese_pound,Q201880_Lebanese_pound : Currency ;,Q201880_Lebanese_pound = mkNP Lebanese_pound_N ;,"Lebanese_pound_N : N = mkN ""Lebanese pound"" ;"
http://www.wikidata.org/entity/Q242988,Q242988,Liberian dollar,Q242988_Liberian_dollar,Q242988_Liberian_dollar : Currency ;,Q242988_Liberian_dollar = mkNP Liberian_dollar_N ;,"Liberian_dollar_N : N = mkN ""Liberian dollar"" ;"
http://www.wikidata.org/entity/Q190699,Q190699,Libyan dinar,Q190699_Libyan_dinar,Q190699_Libyan_dinar : Currency ;,Q190699_Libyan_dinar = mkNP Libyan_dinar_N ;,"Libyan_dinar_N : N = mkN ""Libyan dinar"" ;"
http://www.wikidata.org/entity/Q211694,Q211694,Malawian kwacha,Q211694_Malawian_kwacha,Q211694_Malawian_kwacha : Currency ;,Q211694_Malawian_kwacha = mkNP Malawian_kwacha_N ;,"Malawian_kwacha_N : N = mkN ""Malawian kwacha"" ;"
http://www.wikidata.org/entity/Q163712,Q163712,Malaysian ringgit,Q163712_Malaysian_ringgit,Q163712_Malaysian_ringgit : Currency ;,Q163712_Malaysian_ringgit = mkNP Malaysian_ringgit_N ;,"Malaysian_ringgit_N : N = mkN ""Malaysian ringgit"" ;"
http://www.wikidata.org/entity/Q206600,Q206600,Maldivian rufiyaa,Q206600_Maldivian_rufiyaa,Q206600_Maldivian_rufiyaa : Currency ;,Q206600_Maldivian_rufiyaa = mkNP Maldivian_rufiyaa_N ;,"Maldivian_rufiyaa_N : N = mkN ""Maldivian rufiyaa"" ;"
http://www.wikidata.org/entity/Q207024,Q207024,Mauritanian ouguiya,Q207024_Mauritanian_ouguiya,Q207024_Mauritanian_ouguiya : Currency ;,Q207024_Mauritanian_ouguiya = mkNP Mauritanian_ouguiya_N ;,"Mauritanian_ouguiya_N : N = mkN ""Mauritanian ouguiya"" ;"
http://www.wikidata.org/entity/Q212967,Q212967,Mauritian rupee,Q212967_Mauritian_rupee,Q212967_Mauritian_rupee : Currency ;,Q212967_Mauritian_rupee = mkNP Mauritian_rupee_N ;,"Mauritian_rupee_N : N = mkN ""Mauritian rupee"" ;"
http://www.wikidata.org/entity/Q4730,Q4730,Mexican peso,Q4730_Mexican_peso,Q4730_Mexican_peso : Currency ;,Q4730_Mexican_peso = mkNP Mexican_peso_N ;,"Mexican_peso_N : N = mkN ""Mexican peso"" ;"
http://www.wikidata.org/entity/Q181129,Q181129,Moldovan leu,Q181129_Moldovan_leu,Q181129_Moldovan_leu : Currency ;,Q181129_Moldovan_leu = mkNP Moldovan_leu_N ;,"Moldovan_leu_N : N = mkN ""Moldovan leu"" ;"
http://www.wikidata.org/entity/Q200192,Q200192,Moroccan dirham,Q200192_Moroccan_dirham,Q200192_Moroccan_dirham : Currency ;,Q200192_Moroccan_dirham = mkNP Moroccan_dirham_N ;,"Moroccan_dirham_N : N = mkN ""Moroccan dirham"" ;"
http://www.wikidata.org/entity/Q200753,Q200753,Mozambican metical,Q200753_Mozambican_metical,Q200753_Mozambican_metical : Currency ;,Q200753_Mozambican_metical = mkNP Mozambican_metical_N ;,"Mozambican_metical_N : N = mkN ""Mozambican metical"" ;"
http://www.wikidata.org/entity/Q202462,Q202462,Namibian dollar,Q202462_Namibian_dollar,Q202462_Namibian_dollar : Currency ;,Q202462_Namibian_dollar = mkNP Namibian_dollar_N ;,"Namibian_dollar_N : N = mkN ""Namibian dollar"" ;"
http://www.wikidata.org/entity/Q202895,Q202895,Nepalese rupee,Q202895_Nepalese_rupee,Q202895_Nepalese_rupee : Currency ;,Q202895_Nepalese_rupee = mkNP Nepalese_rupee_N ;,"Nepalese_rupee_N : N = mkN ""Nepalese rupee"" ;"
http://www.wikidata.org/entity/Q522701,Q522701,Netherlands Antillean guilder,Q522701_Netherlands_Antillean_guilder,Q522701_Netherlands_Antillean_guilder : Currency ;,Q522701_Netherlands_Antillean_guilder = mkNP Netherlands_Antillean_guilder_N ;,"Netherlands_Antillean_guilder_N : N = mkN ""Netherlands Antillean guilder"" ;"
http://www.wikidata.org/entity/Q208526,Q208526,New Taiwan dollar,Q208526_New_Taiwan_dollar,Q208526_New_Taiwan_dollar : Currency ;,Q208526_New_Taiwan_dollar = mkNP New_Taiwan_dollar_N ;,"New_Taiwan_dollar_N : N = mkN ""New Taiwan dollar"" ;"
http://www.wikidata.org/entity/Q1472704,Q1472704,New Zealand dollar,Q1472704_New_Zealand_dollar,Q1472704_New_Zealand_dollar : Currency ;,Q1472704_New_Zealand_dollar = mkNP New_Zealand_dollar_N ;,"New_Zealand_dollar_N : N = mkN ""New Zealand dollar"" ;"
http://www.wikidata.org/entity/Q207312,Q207312,Nicaraguan córdoba,Q207312_Nicaraguan_cordoba,Q207312_Nicaraguan_cordoba : Currency ;,Q207312_Nicaraguan_cordoba = mkNP Nicaraguan_cordoba_N ;,"Nicaraguan_cordoba_N : N = mkN ""Nicaraguan córdoba"" ;"
http://www.wikidata.org/entity/Q4165057,Q4165057,Niue dollar,Q4165057_Niue_dollar,Q4165057_Niue_dollar : Currency ;,Q4165057_Niue_dollar = mkNP Niue_dollar_N ;,"Niue_dollar_N : N = mkN ""Niue dollar"" ;"
http://www.wikidata.org/entity/Q106720,Q106720,North Korean won,Q106720_North_Korean_won,Q106720_North_Korean_won : Currency ;,Q106720_North_Korean_won = mkNP North_Korean_won_N ;,"North_Korean_won_N : N = mkN ""North Korean won"" ;"
http://www.wikidata.org/entity/Q177875,Q177875,North Macedonian denar,Q177875_North_Macedonian_denar,Q177875_North_Macedonian_denar : Currency ;,Q177875_North_Macedonian_denar = mkNP North_Macedonian_denar_N ;,"North_Macedonian_denar_N : N = mkN ""North Macedonian denar"" ;"
http://www.wikidata.org/entity/Q132643,Q132643,Norwegian krone,Q132643_Norwegian_krone,Q132643_Norwegian_krone : Currency ;,Q132643_Norwegian_krone = mkNP Norwegian_krone_N ;,"Norwegian_krone_N : N = mkN ""Norwegian krone"" ;"
http://www.wikidata.org/entity/Q204656,Q204656,Nuevo sol,Q204656_Nuevo_sol,Q204656_Nuevo_sol : Currency ;,Q204656_Nuevo_sol = mkNP Nuevo_sol_N ;,"Nuevo_sol_N : N = mkN ""Nuevo sol"" ;"
http://www.wikidata.org/entity/Q272290,Q272290,Omani rial,Q272290_Omani_rial,Q272290_Omani_rial : Currency ;,Q272290_Omani_rial = mkNP Omani_rial_N ;,"Omani_rial_N : N = mkN ""Omani rial"" ;"
http://www.wikidata.org/entity/Q188289,Q188289,Pakistani rupee,Q188289_Pakistani_rupee,Q188289_Pakistani_rupee : Currency ;,Q188289_Pakistani_rupee = mkNP Pakistani_rupee_N ;,"Pakistani_rupee_N : N = mkN ""Pakistani rupee"" ;"
http://www.wikidata.org/entity/Q210472,Q210472,Panamanian balboa,Q210472_Panamanian_balboa,Q210472_Panamanian_balboa : Currency ;,Q210472_Panamanian_balboa = mkNP Panamanian_balboa_N ;,"Panamanian_balboa_N : N = mkN ""Panamanian balboa"" ;"
http://www.wikidata.org/entity/Q207514,Q207514,Paraguayan guaraní,Q207514_Paraguayan_guarani,Q207514_Paraguayan_guarani : Currency ;,Q207514_Paraguayan_guarani = mkNP Paraguayan_guarani_N ;,"Paraguayan_guarani_N : N = mkN ""Paraguayan guaraní"" ;"
http://www.wikidata.org/entity/Q17193,Q17193,Philippine peso,Q17193_Philippine_peso,Q17193_Philippine_peso : Currency ;,Q17193_Philippine_peso = mkNP Philippine_peso_N ;,"Philippine_peso_N : N = mkN ""Philippine peso"" ;"
http://www.wikidata.org/entity/Q206386,Q206386,Qatari riyal,Q206386_Qatari_riyal,Q206386_Qatari_riyal : Currency ;,Q206386_Qatari_riyal = mkNP Qatari_riyal_N ;,"Qatari_riyal_N : N = mkN ""Qatari riyal"" ;"
http://www.wikidata.org/entity/Q952064,Q952064,Roman currency,Q952064_Roman_currency,Q952064_Roman_currency : Currency ;,Q952064_Roman_currency = mkNP Roman_currency_N ;,"Roman_currency_N : N = mkN ""Roman currency"" ;"
http://www.wikidata.org/entity/Q131645,Q131645,Romanian Leu,Q131645_Romanian_Leu,Q131645_Romanian_Leu : Currency ;,Q131645_Romanian_Leu = mkNP Romanian_Leu_N ;,"Romanian_Leu_N : N = mkN ""Romanian Leu"" ;"
http://www.wikidata.org/entity/Q41044,Q41044,Russian ruble,Q41044_Russian_ruble,Q41044_Russian_ruble : Currency ;,Q41044_Russian_ruble = mkNP Russian_ruble_N ;,"Russian_ruble_N : N = mkN ""Russian ruble"" ;"
http://www.wikidata.org/entity/Q4741,Q4741,Rwandan franc,Q4741_Rwandan_franc,Q4741_Rwandan_franc : Currency ;,Q4741_Rwandan_franc = mkNP Rwandan_franc_N ;,"Rwandan_franc_N : N = mkN ""Rwandan franc"" ;"
http://www.wikidata.org/entity/Q70019827,Q70019827,Ryukyuan mon,Q70019827_Ryukyuan_mon,Q70019827_Ryukyuan_mon : Currency ;,Q70019827_Ryukyuan_mon = mkNP Ryukyuan_mon_N ;,"Ryukyuan_mon_N : N = mkN ""Ryukyuan mon"" ;"
http://www.wikidata.org/entity/Q11573698,Q11573698,Ryūkyū Tsūhō,Q11573698_Ryukyu_Tsuho,Q11573698_Ryukyu_Tsuho : Currency ;,Q11573698_Ryukyu_Tsuho = mkNP Ryukyu_Tsuho_N ;,"Ryukyu_Tsuho_N : N = mkN ""Ryūkyū Tsūhō"" ;"
http://www.wikidata.org/entity/Q96051466,Q96051466,SOV,Q96051466_SOV,Q96051466_SOV : Currency ;,Q96051466_SOV = mkNP SOV_N ;,"SOV_N : N = mkN ""SOV"" ;"
http://www.wikidata.org/entity/Q4588,Q4588,Samoan Tālā,Q4588_Samoan_Tala,Q4588_Samoan_Tala : Currency ;,Q4588_Samoan_Tala = mkNP Samoan_Tala_N ;,"Samoan_Tala_N : N = mkN ""Samoan Tālā"" ;"
http://www.wikidata.org/entity/Q199857,Q199857,Saudi riyal,Q199857_Saudi_riyal,Q199857_Saudi_riyal : Currency ;,Q199857_Saudi_riyal = mkNP Saudi_riyal_N ;,"Saudi_riyal_N : N = mkN ""Saudi riyal"" ;"
http://www.wikidata.org/entity/Q11362550,Q11362550,Sekō Tsūhō,Q11362550_Seko_Tsuho,Q11362550_Seko_Tsuho : Currency ;,Q11362550_Seko_Tsuho = mkNP Seko_Tsuho_N ;,"Seko_Tsuho_N : N = mkN ""Sekō Tsūhō"" ;"
http://www.wikidata.org/entity/Q172524,Q172524,Serbian dinar,Q172524_Serbian_dinar,Q172524_Serbian_dinar : Currency ;,Q172524_Serbian_dinar = mkNP Serbian_dinar_N ;,"Serbian_dinar_N : N = mkN ""Serbian dinar"" ;"
http://www.wikidata.org/entity/Q4595,Q4595,Seychellois rupee,Q4595_Seychellois_rupee,Q4595_Seychellois_rupee : Currency ;,Q4595_Seychellois_rupee = mkNP Seychellois_rupee_N ;,"Seychellois_rupee_N : N = mkN ""Seychellois rupee"" ;"
http://www.wikidata.org/entity/Q190951,Q190951,Singapore dollar,Q190951_Singapore_dollar,Q190951_Singapore_dollar : Currency ;,Q190951_Singapore_dollar = mkNP Singapore_dollar_N ;,"Singapore_dollar_N : N = mkN ""Singapore dollar"" ;"
